goodreads_id,title,author,isbn,isbn13,rating,status,date_read,date_added,favorite,review
81868815,Holly,Stephen King,1797161415,9781797161419,2,read,2025/07/10,2023/11/14,false,"this review doesn’t come from the politics or covid mentions in the book; i really couldn’t care less for the mentions, although i feel like covid isn’t given enough backstory for this book to survive the test of time<br/><br/>however… this book was plainly boring to me; the ‘bad guys’ were predictable, the investigation felt extremely long without much fruition, the side stories didn’t add much to the characters (or maybe i just didn’t care)<br/><br/>i enjoy King but this book was just too long for what it tried to do"
4945933,The Breathing Method,Stephen King,014314393X,9780143143932,4,read,2023/02/28,2023/02/25,false,This is my 2nd book by King and I think I'm a fan now 
68494,"Perdido Street Station (New Crobuzon, #1)",China Miéville,0345459407,9780345459404,0,to-read,,2025/07/05,false,
214565614,The Buffalo Hunter Hunter,Stephen Graham Jones,1668075083,9781668075081,0,to-read,,2025/07/05,false,
54493401,Project Hail Mary,Andy Weir,0593135202,9780593135204,5,read,2025/07/05,2023/01/24,false,This might be the greatest love story of all time 
48484,"Blindsight (Firefall, #1)",Peter Watts,0765312182,9780765312181,0,to-read,,2024/02/01,false,
26153504,Maigret e o Taberneiro,Georges Simenon,,,4,read,2025/06/27,2025/06/23,false,"4⭐️ but closely leaning on the 3!<br/>It wasn’t the most engaging of Maigret books, but there’s a lot of Mrs Maigret and homely Maigret himself, which isn’t usual, so that was a nice surprise"
31176804,Snapshot,Brandon Sanderson,0998559903,9780998559902,4,read,2025/06/28,2025/06/26,false,"Closer to 3.5⭐️than 4.<br/>It’s not a bad novella but there’s so much going on in this world for it to feel satisfying in such a short format. Too many things left unanswered and hanging, with a too fast resolution for me to be able to suggest it to others<br/>"
1497529,Wild Berries,Yevgeny Yevtushenko,0552991562,9780552991568,2,read,2025/06/22,2025/05/25,false,"i was excited for this book but it just didn’t work for me!<br/>Soviet and Russian literature always seems to gravitate towards characters telling stories to one another but i don’t feel like that was well achieved here.<br/>There are interesting bits but they are few compared with the length of the book.<br/>The book was so uninteresting to me that it took me close to one month to finish it, and i had to put 1/2 books in the middle just so I wouldn’t give up"
8153,The Luzhin Defense,Vladimir Nabokov,0679727221,9780679727224,3,read,2025/06/20,2025/06/10,false,"Average read because it felt incomplete and confusing in the sense that the plot feels very thin, with a lot of side tracking that breaks the reading flow.<br/>I get the story but the pacing is very wrong for me and I just couldn’t get into it.<br/>First third was good, tho"
57498237,"Not Dark Yet (Inspector Banks, #27)",Peter Robinson,,,3,read,2025/06/16,2025/05/25,false,"This is my second Inspector Banks and I’m going backwards in time since I read Standing in the Shadows first.<br/>That one was a much better book; this one has passing issues, and feels extremely long and many of scenes are remarkably lacking interest.<br/>I got to know more about Banks, confirming that he is a cool cat since he likes Maigret and I’ve extended my list of ‘Banks Vinyl Suggestions’ but, other than that, this book left a sour taste in my mind "
46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,,,0,to-read,,2025/06/18,false,
195790867,Moonbound,Robin Sloan,0374610606,9780374610609,0,to-read,,2025/06/18,false,
28676,American Psycho,Bret Easton Ellis,0679735771,9780679735779,1,read,2025/06/08,2025/06/02,false,"Artistry is being able to look at something and being able to reshape it into something memorable, groundbreaking and iconic, and whomever did the movie for this book is an artist without a doubt because the book itself is absolutely horrible.<br/><br/>If you’ve watched the movie and are thinking to yourself “I want to know what the source material looks like”, I’ll save you the trouble:<br/>- the iconic scenes from the movie resemble almost nothing to the book; and the movie does them soooooo much better<br/>- unless you’re a fun of lists, info dump, and, particularly, snuff, this book will bore you, disgust you, and make you doubt of your economic decisions since you’ve actually had to pay to get the book<br/>- the style and iconic brands from the movie are well present on the book but there’s only so many times that I can read “double breasted wool suit” without getting bored<br/>- the violence in the book are borderline nonsensical and provide nothing to the story; they are, once again, provided in a list form and serve just as padding to the message of “hey, guys, he’s a real psycho, right?”<br/>- you don’t feel the tilt and tense environment in the book as you do in the movie simply because each chapter in the book feel extremely detached from one another<br/><br/>So, yeah, you’re probably better off skipping this one"
59538862,"A Game of Fear (Inspector Ian Rutledge, #24)",Charles Todd,,,3,read,2025/05/25,2025/05/18,false,"This most likely on me for getting into a series with one of the most recent books, which means I don’t have the full context of the characters, but I can’t stop making comparisons to Peter Robinson’s Inspector Banks stories.<br/>On those, the characters are always presented like it was the first time meeting them, which small details exposed that you didn’t get from other times; here, however, you’re jumping into the unknown and that means that I couldn’t connect with any of the characters.<br/>Apart from that, the narrative didn’t fit me since the characters have no pause on them, a moment for the sense of them to settle.<br/> It saddens me, because I wanted to like it, especially with so many good comments."
34032163,Um Natal de Maigret,Georges Simenon,,,4,read,2025/05/14,2025/05/12,false,"4⭐️ for Maigret’s story, especially because it’s him being smart and moving chess pieces.<br/>The other two stories, tho, were weaker"
9557,Sputnik Sweetheart,Haruki Murakami,0099448475,9780099448471,1,read,2025/05/12,2025/05/08,false,"This is, most likely, a me issue and not a Murakami issue but this is the last try I give to his work.<br/>I just can’t get into it.<br/>His stories always feel the same to me:<br/>- a “love” triangle<br/>- imposing erections<br/>- rough sex scenes<br/>- immature characters (even if they have 10+ years of difference between themselves)<br/>- no explanation to the ‘fantastic realism’ that suddenly happens<br/>- lacklustre ending<br/><br/>Again, maybe it’s me, but there always seems to lack focus in his stories, without a lot of ‘tell’ and very little of ‘show’"
223595385,May the Wolf Die,Elizabeth Heider,,9780143138181,4,read,2025/05/09,2025/05/03,false,"Good book, with a good story and Simon Vance does, once again, a good job narrating the book (if it wasn't for his way of narrating I probably wouldn't have picked up the book, if I'm being honest).<br/>Near the end, the book started edging towards the 3⭐ since I felt like the closure and finale weren't on part with the rest of the story"
22058229,The Dancer at the Gai-Moulin (Maigret #10),Georges Simenon,0141393521,9780141393520,5,read,2025/05/05,2025/02/02,false,"Maigret acts like a superstar in this one and I’m here for it.<br/>Also, Simenon has a marvellous way of storytelling and it’s refreshing to find one of the stories with Maigret not being the main character for the first half"
18039011,Maigret e o crime no Far-West,Georges Simenon,,9789723806168,5,read,2025/04/28,2025/04/26,false,"The best Maigret is the observant Maigret and since we find him here in the US, all he can do is, indeed, observe and think.<br/>I think that Simenon does a marvelous job exposing the American way of living and the mysterious vibes that it has for an outsider that is used to a very different culture and way of doing things.<br/>I can only advise this book to those who’ve read plenty of Maigret before because this is not a book of mystery or crime, but a book about Maigret’s personality and his way of doing and thinking about things"
19380,Candide,Voltaire,0486266893,9780486266893,2,read,2025/05/01,2025/04/28,false,"Funny, to a certain degree, but the “Look at this scenario where this poor fool finds himself” gets old very quickly. I enjoyed the final message of the book a lot more than the situations that it describes"
18114332,"The Carter of 'La Providence' (Maigret, #2)",Georges Simenon,0141393467,9780141393469,3,read,2023/08/17,2023/08/15,false,"Coming from more recent books of Maigret’s stories, you can really tell that this one was done really at the start. It lacks Maguire’s personality in it but the scenery descriptions are amazing.<br/>It’s interesting that you can see Simenon’s writing evolving and how Maigret is being shaped with each book.<br/>The story was fine, but the narrative was confusing sometimes! There were a lot of jumps between places, one paragraph after another and it made the reading a bit chaotic.<br/>In any case, it’s a fun read."
131918783,"Standing in the Shadows (Inspector Banks, #28)",Peter Robinson,,,4,read,2025/04/27,2025/04/08,false,"If not for Simon Vance, the narrator, I probably wouldn’t have picked up this book, but the sample I picked on Libby was enough.<br/>The story is good. Banks is a cool cat and a good leader, with a well adjusted personality and worried look for the cases he gets. The plot is okay but the characters and reading, personally, were what made it shine for me.<br/>"
2247142,"The Talented Mr. Ripley (Ripley, #1)",Patricia Highsmith,,,1,read,2025/04/25,2025/04/18,false,"If you feel like reading a book where not a lot happens other than people travelling from one place to another, without as much as a fair description of the places, then this book is for you.<br/>There’s a lot of ‘telling’ instead of ‘showing’ and the writing pivots itself between being warm and personal, and distant and plain<br/>Even the character development of Tom is fairly poor; there’s no lesson to take from this first book.<br/>The movie, in this case, is a lot better; if not for the story then for the visuals and the fashion"
227948249,Cianeto Espumoso,Agatha Christie,,,2,read,2025/04/20,2025/04/18,false,"2 days after reading it and I barely remember the plot. It wasn’t memorable and although the scheme was really good, the story didn’t captivate me"
17372440,A Tragédia do Y,Ellery Queen,,,3,read,2025/04/13,2025/04/10,false,"Not bad but I definitely disliked the way EVERYTHING is explained at the end, for a vast number of pages. Some of it also doesn’t make much sense and I’m not a fan of having a singular character showcasing everything to others of equal importance"
26031044,O Cavalo Pálido (Ariadne Oliver #5),Agatha Christie,,,4,read,2025/04/07,2025/04/03,false,"4⭐️, close to 5.<br/>Agatha Christie’s writing is always a pleasure and her characters make it so more enjoyable and are very wells distinguished"
18077816,"The High Druid's Blade (The Defenders of Shannara, #1)",Terry Brooks,0345540700,9780345540706,0,to-read,,2025/04/07,false,
50215846,We're Not from Here,Geoff Rodkey,1524773077,9781524773076,0,to-read,,2025/04/07,false,
114701,"Into the Land of the Unicorns (The Unicorn Chronicles, #1)",Bruce Coville,0439108381,9780439108386,0,to-read,,2025/04/07,false,
89185,Chasm City,Alastair Reynolds,0441010644,9780441010646,0,to-read,,2025/04/06,false,
210693153,A Harvest of Hearts,Andrea Eames,1645661881,9781645661887,0,to-read,,2025/04/06,false,
140723,"Maigret in Montmartre (Inspector Maigret, #36)",Georges Simenon,0156551624,9780156551625,4,read,2025/03/30,2025/02/02,false,"Not the best Maigret story but it was dark, moody and very people-focused, which are big pluses "
65605,"The Magician’s Nephew (Chronicles of Narnia, #6)",C.S. Lewis,0060764902,9780060764906,0,to-read,,2025/03/31,false,
67326,Poor Folk,Fyodor Dostoevsky,1592244319,9781592244317,3,read,2025/03/26,2025/03/22,false,"Pros:<br/>- writing is good<br/>- the way stuff is told through letters is interesting (especially because the characters are always replying to the past and there’s no action from any of them)<br/><br/>Cons:<br/>- after a while it felt very whiny since you’re just reading about two characters complaining<br/>- this is followed by periods of schizo meltdowns and we could benefit from a larger exploration of this<br/><br/>Okay-ish book, but I wouldn’t suggest people to start Dostoevsky with this one"
40603587,"The Last Wish (The Witcher, #0.5)",Andrzej Sapkowski,,,4,read,2025/03/22,2025/03/15,false,"3.5⭐️, rounding to 4⭐️ because I know the rest of the Witcher series is a lot better.<br/><br/>Pros:<br/>- a collection of short stories that allow you to get in touch with the different cultures and characters from the universe<br/>- you get a good sense of the setting and the recurring issues<br/>- it’s entertaining but not in a dumb way<br/><br/>Cons:<br/>- you get to know very little of Geralt from the short stories and the part you know doesn’t represent him well<br/>- the book is labelled on stores as the #1 but it shouldn’t; this is not a good entry to Witcher but more for those who want to fill in the spots that are left from the actual series"
3974,The Terror,Dan Simmons,0316017442,9780316017442,1,read,2025/03/15,2024/10/25,false,"I think that the score of this book suffers from survivorship (no pun intended) bias! Most people would feel discouraged reading a real life events inspired store with more than 700 pages and that supposedly has terror notes in it.<br/>I, for one, got it because it was at 0,99€; and why did I read it to the end? Honestly, no idea, I had no reason to suffer with it but I did so I could at least give it a score of finishing the book and not DNF!<br/>Now, for the review:<br/>1. The book is dramatically long and I don’t think that it has good reasons for it to be so; it has a lot of words and phrases but most of the times there aren’t really events in it, it just feel like a log - even where there’s jumps in time (like, let’s say, one chapter is on the 5th of June and the next one is on the 25th), the author goes back and basically exposes all the days anyway, making the timeline confusing (the chapter names have the name of the places, the coordinates, and the date)<br/>2. There are too many characters, which made me care for absolutely none; worse than that, I couldn’t even remember what some of they were because they had not enough exposition for me to care<br/>3. There’s a whole chapter that sounds like a Cirque du Soleil routine (I barely know ship parts and now I’m reading how there’s a person swinging from one place to another?)<br/>4. The book is so ship-heavy, and I have so little understanding of ships, that most of the times I didn’t know what we were talking about; I understand that Dan did his research but I didn’t really need to pass that entirely to us<br/>5. The first 60% of the book are incredibly dull and didn’t evoke any emotion to me; maybe it’s due to how it is exposed, or how we’re jumping from perspective, but I couldn’t care about the challenges of the people<br/>6. The exploration part was interesting because stuff started happening very quickly, but, again, maybe it was just in contrast with the rest of the book<br/>7. There’s nearly no ‘Terror’ in it as in ‘horror’; there’s an unpronounceable beast and people dying but, once again, the exposition of it didn’t feel good<br/>8. We got relevant info presented in the last 5% of the book; who does that and why would I care now?<br/>9. We spent a lot of time hyping the bad guys to get nearly nothing from it<br/>10. Same thing with the beast<br/><br/>I’m still going to read Hyperion, but, please, Dan, don’t do this to me again!"
26114648,The Beauty Queen of Jerusalem,Sarit Yishai-Levi,1250078164,9781250078162,0,to-read,,2025/03/01,false,
292740,Sleepers,Lorenzo Carcaterra,2266071289,9782266071284,0,to-read,,2025/02/28,false,
25545994,Python Machine Learning,Sebastian Raschka,1783555130,9781783555130,0,to-read,,2025/02/22,false,
209234015,Build a Large Language Model (From Scratch),Sebastian Raschka,1633437167,9781633437166,0,to-read,,2025/02/22,false,
3973,"Ilium (Ilium, #1)",Dan Simmons,0380817926,9780380817924,0,to-read,,2025/02/22,false,
13079982,Fahrenheit 451,Ray Bradbury,0345342968,,1,read,2025/02/21,2023/01/19,false,"For someone reading Fahrenheit 451 as their first dystopian book, I can see how it can greatly impact them, but once you widen your knowledge, you feel that its message is bleak and superficial.<br/>The book reads like a badly structured poem, where the author seems to create a narrative that would sound good out loud but mean very little.<br/>Also, the world is barely built; there are headphones and giant TVs but it is so awfully explained in the first encounters that you need some extra time to understand that the main character is actually describing real life and not just having an imaginative episode.<br/>Overall, didn't enjoy it at all; I'm sad to feel like this about a book about books but it landed flat on me "
34788577,Acidente Nuclear,Lester del Rey,,,2,read,2025/02/18,2025/02/15,false,I don’t know what it was about this book but it just wasn’t very interesting. It took a long time to get anywhere while trying to build tension and failing.<br/>It split its attention between creating dilemmas and dumping exposition on the reader.<br/>I reached the end without feeling like I read a book
43852758,How To: Absurd Scientific Advice for Common Real-World Problems,Randall Munroe,0525537090,9780525537090,0,to-read,,2025/02/15,false,
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,0739467352,9780739467350,0,to-read,,2025/02/13,false,
11390204,"Bill, o Herói Galáctico",Harry Harrison,,,5,read,2025/02/13,2025/02/07,false,"I was a flea market and saw this book and I almost didn't get it.<br/>""Bill, the Galactic Hero"" just sounded dumb, but then I remembered that all great heroes have a noun and a title: ""Bill, the Galactic Hero,"" ""Rick, the Door Technician,"" ""Thomas, the Tank Engine.""<br/>So I got it and I'm happy that I did.<br/>This book is just dumb fun and I'm here for it! Several tongue-in-cheek moments with the highest of praises for those who paved the path, and non-sense like I've never seen.<br/><br/>It does get a bit confusing since the writing is very 'jumpy' at certain points but you learn to go around it and appreciate its nature for what it is."
24800,House of Leaves,Mark Z. Danielewski,038560310X,9780385603102,0,to-read,,2025/02/09,false,
802001,"Maigret Sets a Trap (Maigret, #48)",Georges Simenon,0156028484,9780156028486,3,read,2025/02/08,2025/02/02,false,"I don’t like the fact that I’m giving this book 3⭐️ but I don’t enjoy knowing that Maigret is ‘suffering’, and, theoretically, losing, so I just couldn’t get into the plot due to that!"
61393382,"What Moves the Dead (Sworn Soldier, #1)",T. Kingfisher,1250856892,9781250856890,3,read,2025/02/07,2023/01/23,false,"3 ⭐️ but heavily leaning on 2…<br/>After a while the story felt flat, predictable, and the personality that you usually find on Kingfisher’s work just wasn’t there"
27059,Her Smoke Rose Up Forever,James Tiptree Jr.,1892391201,9781892391209,0,to-read,,2025/02/07,false,
524985,The Brothers Ashkenazi,Israel J. Singer,0140187774,9780140187779,0,to-read,,2025/02/07,false,
10155,"The Lost World (Professor Challenger, #1)",Arthur Conan Doyle,0812967259,9780812967258,0,to-read,,2025/02/07,false,
40215405,Maigret e a Velha Senhora,Georges Simenon,972381434X,9789723814347,4,read,2025/02/05,2025/02/03,false,"4⭐, leaning towards the 3, since it isn't the most amazing Maigret book. It's one of those books where there's a lot of talk and it transpires the personality of the diverse characters, but there's very little of actual Maigret in it and it just doesn't feel the same, especially right after reading [b:The Yellow Dog|18774736|The Yellow Dog (Maigret #6)|Georges Simenon|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384187038l/18774736._SY75_.jpg|1868179]"
18774736,"The Yellow Dog (Maigret, #6)",Georges Simenon,0141393475,9780141393476,5,read,2025/02/03,2025/02/02,false,"There’s two types of Maigret books: the ones where Maigret is the star, using his full personality to solve the case, and the ones where Simenon builds an amazing atmosphere with so few words.<br/>This one belongs to the second type and it’s overwhelming Simenon’s ability to do so!"
11566,The Green Mile,Stephen King,0451933028,9780451933027,5,read,2025/02/02,2025/01/29,false,An absolute masterpiece that I just couldn’t put down!
140761,Maigret and the Gangsters (English and French Edition),Georges Simenon,0380704145,9780380704149,0,to-read,,2025/02/02,false,
23398787,"The Misty Harbour (Maigret, #12)",Georges Simenon,014139479X,9780141394794,0,to-read,,2025/02/02,false,
44162,Maigret and the Headless Corpse (English and French Edition),Georges Simenon,0156551446,9780156551441,0,to-read,,2025/02/02,false,
20949483,"The Grand Banks Café (Maigret, #9)",Georges Simenon,0141393505,9780141393506,0,to-read,,2025/02/02,false,
23020954,"The Saint-Fiacre Affair (Maigret, #14)",Georges Simenon,0141394757,9780141394756,0,to-read,,2025/02/02,false,
24611455,"Maigret (Maigret, #19)",Georges Simenon,0141397047,9780141397047,0,to-read,,2025/02/02,false,
23398655,"The Madman of Bergerac (Maigret, #16)",Georges Simenon,0141394560,9780141394565,0,to-read,,2025/02/02,false,
40958335,Maigret and the Good People of Montparnasse (Inspector Maigret #58),Georges Simenon,0525504028,9780525504023,0,to-read,,2025/02/02,false,
878129,My Friend Maigret (Maigret #31),Georges Simenon,0141025867,9780141025865,0,to-read,,2025/02/02,false,
22058231,"A Man's Head (Maigret, #5)",Georges Simenon,0141393513,9780141393513,0,to-read,,2025/02/02,false,
18114333,"The Hanged Man of Saint-Pholien (Maigret, #4)",Georges Simenon,0141393459,9780141393452,0,to-read,,2025/02/02,false,
18114334,"The Late Monsieur Gallet (Maigret, #3)",Georges Simenon,0141393378,9780141393377,0,to-read,,2025/02/02,false,
18114335,"Pietr the Latvian (Maigret, #1)",Georges Simenon,0141392738,9780141392738,0,to-read,,2025/02/02,false,
38715736,Odisseia,Homer,9897224386,9789897224386,0,to-read,,2025/02/02,false,
23173180,Oscar Wilde: The Importance of Being Earnest,Oscar Wilde,,9798581833674,4,read,2025/01/27,2024/10/22,false,"An entertaining and silly play to show the snobbish stand of the upper class, while making fun of absolutely everything about it!<br/>This book is a master of one-liners and my only regret is that there aren't more of them"
24314867,"Symbiosis (Justice Keepers Saga, #1)",R.S. Penney,,,1,read,,2025/01/26,false,"DNF at 10%. The dialogue is cheesy, the descriptions are dull, and everything is characterised the same way. I can’t put myself for 900 pages of this, sadly"
40277241,Brief Answers to the Big Questions,Stephen W. Hawking,1984819194,9781984819192,4,read,2025/01/25,2025/01/24,false,"A quick and enjoyable read although someone who is interested in cosmology will learn very little from it. But it’s a great tool to allow for everyone to get the overall idea of what we know and what we’re aiming for, which, I believe, was Hawking’s main objective"
52459864,"Iron Widow (Iron Widow, #1)",Xiran Jay Zhao,0735269939,9780735269934,0,to-read,,2025/01/26,false,
21182,The Wisdom of Life,Arthur Schopenhauer,0486435504,9780486435503,4,read,2025/01/22,2025/01/19,false,"It is a book for everybody to try and read, although the last chapter, particularly the one about fame, dragged on for too long for me.<br/>In any case, a good book with good insights"
205670068,"Exodus: The Archimedes Engine (Archimedes Engine, #1)",Peter F. Hamilton,0593357663,9780593357668,0,to-read,,2025/01/22,false,
201930181,"The Mercy of Gods (The Captive's War, #1)",James S.A. Corey,031652557X,9780316525572,0,to-read,,2025/01/22,false,
50663055,Elder Race (Elder Race #1),Adrian Tchaikovsky,1250768721,9781250768728,0,to-read,,2025/01/22,false,
166997,Stoner,John Williams,1590171993,9781590171998,0,to-read,,2025/01/19,false,
59696349,Build: An Unorthodox Guide to Making Things Worth Making,Tony Fadell,1787634116,9781787634114,3,read,2025/01/19,2025/01/09,false,"At this point in time, I don’t think that the tips on how to build a product and create a company really surprise anyone, so, in that regard, the book can be considered ‘weak’.<br/>However, it offers insights within the companies where Tony passed through and that’s definitely the most interesting part of it"
16147181,The War of the Worlds,H.G. Wells,1910146439,9781910146439,3,read,2025/01/18,2023/01/19,false,"I appreciate what the book tries to do, especially to the time in which it was written, but I couldn’t connect with it.<br/>Here are the flaws that it has, for me:<br/>- the ‘report’ style of narrative feels old after a while, especially when we move from the main character’s POV to his brother’s, which means that we’re now on the realm of ‘someone told me that someone told him’ and that loses impact<br/>- the book is very long for what it tries to convey and cutting it short could have being beneficial<br/>- I absolutely disliked the jumps in time during the first week; I got lost with the events because we were jumping between 4 different days and couldn’t create a proper narrative in my mind"
198952482,World Walkers,Neal Asher,1035038013,9781035038015,0,to-read,,2025/01/09,false,
195443798,Alien Clay,Adrian Tchaikovsky,,9780316578981,0,to-read,,2025/01/09,false,
11672595,Against A Dark Background,Iain M. Banks,0316036374,9780316036375,1,read,2025/01/04,2024/11/16,false,"What an amazing mess of a book! I wanted to enjoy it—I really did—but there's so much wrong with it.<br/>Here's a list of what I definitely didn't enjoy:<br/>- all the characters read as being edgy and snarky, with very brief moments of them actually feeling like humans<br/>- each new setting dumps the system's specs (ecological, historical, geological, etc.), which would be fine if they weren't so damn long and out of context (it reads like it's trying to set the scene for a play)<br/>- the plot is all over the place with so much going on, when in reality very little has to do with the story<br/>- the most interesting parts are about Sharrow reminiscing about the past<br/>- the last 1/5 of the book is spent on a magical uni-bike that solves literally everything!<br/>- there's a multitude of bad guys that, in the end, makes them all feel incredibly weak and that they clearly don't know what they are doing<br/>- this is a personal issue but ... in a time of spaceships and laser guns, somehow there's a part where people get lost in a jungle/fjord and nearly die from hunger?<br/><br/>This could have been three or four different books, each interesting in its own way (Sharrow's past, Sharrow's future, Sharrow's family, and the never-ending battle for Colter, just to name a few topics), but it fails miserably to do so.<br/>The writing isn't bad and what kept me pushing to reading it was because I wanted to get invested in the story and the characters but the pages went on and the story got worse."
21048123,R.U.R.,Karel Čapek,1473208033,,4,read,2025/01/09,2024/12/12,false,"If there's something that I didn't expect to ever do it's to read a play about robots. But it works!<br/>It's a short read but powerful, with its message loud and clear, and it takes one of the prime stops for one of the better works illustrating 'the uprising of man-made stuff'"
816440,War with the Newts,Karel Čapek,0945774109,9780945774105,0,to-read,,2025/01/09,false,
18386,The Death of Ivan Ilych,Leo Tolstoy,,,4,read,2024/12/31,2023/10/06,false,Had no expectations for the book but it is very good! I wholeheartedly recommend it to everybody.<br/>It’s not a 5⭐️ simply because it doesn’t have a wow factor
320,One Hundred Years of Solitude,Gabriel García Márquez,,9780141032436,1,read,2024/12/30,2022/10/22,false,"This book just wasn't for me...<br/>The jumps in time, the interminable plot, the endless fantastical occurrences that exist and make you wonder if you missed something two pages back...<br/>Overall, it felt incomplete for me. The path was there but there was no story around it, and I felt like I was reading through different milestones set for the plot to arrive to; there's so much going on that nothing matters.<br/>In the end, it felt like I was reading a book by someone who read Tolkien (regarding the worldbuilding, story telling, and epic events) but that didn't want to go through the fantasy route and ended up very short of what was possible "
24702467,Aphorisms on Love and Hate,Friedrich Nietzsche,014139790X,9780141397900,2,read,2024/12/30,2024/12/27,false,"Average, at most... If I didn't knew Nietzsche, this book surely wouldn't get me to read more of his stuff"
36512332,Flowers for Algernon,Daniel Keyes,0553274503,9780553274509,5,read,2024/12/09,2023/05/09,false,"One thing I found weird about the book was the decision to have Charlie narrate/write his reports. At a certain point, where he's at his 'intelligence climax', the 'report' feels like it no longer exists, but we're still getting a description of it as it does.<br/><br/>In any case, it's a wonderful book, from its cadence to its meaning to how the characters develop. I wholeheartedly recommend it to everybody!"
17316682,Remote: Office Not Required,David Heinemeier Hansson,0804148996,9780804148993,3,read,2024/12/02,2024/12/02,false,"The book might be losing its relevance by the day since each day more people get into contact with the notion of remote work, and, thus, the introduction to it that this book provides is not enough for a vast majority of people or scenarios.<br/>That being said, it still deserves its praise for potentially being a good starting point to introduce the conversation into a company (assuming management is even interested in it)"
10603,Cujo,Stephen King,0307348245,9780307348241,3,read,2024/12/02,2024/11/28,false,"Oof, extremely hard for me to rate this book and here’s why: the suspense scenes are incredible and King does, like always, an amazing job at creating people and having them have real issues.<br/>But the book is so long with no apparent reason, just for the sake of building more unfortunate scenarios.<br/>I liked it, but also hated it!"
5129,Brave New World,Aldous Huxley,0060929871,9780060929879,2,read,2024/11/28,2022/10/22,false,"First 1/3 was incredible and the world setting felt good, but I feel like we built that world for nothing. No one was breaking out of it with a bang, we just saw someone that never belonged to it keeping that way.<br/>The rest of the book was dull, long, jumping in the timeline, and out of character with the rest.<br/>I’m all for moral and societal lessons but you can’t just throw the world you built away and focus solely on that"
1335568,Engine Summer,John Crowley,0553131990,9780553131994,4,read,2024/11/15,2024/11/04,false,"'Engine Summer' follows the narration of Rush-that-Speaks, a boy who lives in a settlement, located in space in a post-apocalyptic-event Earth, that, inspired by the stories of Earth's 'angels',  leaves his home on a pilgrimage of self-enlightenment built on experienced and told stories. In his Path, Rush is faced with the myths and memories that shape his civilization and culture, reflecting on an outside world that is strange, hidden, and that does not always say what it means and means what it says.<br/><br/>What makes a good sci-fi book, for me, is the author's ability to immerse us in the world without worrying about explaining every small detail like we're newborns to it. This is not easy, and very often it's off-putting for a large crowd, but Crowley does it marvellously. 'Engine Summer' reads like a poem and dream, with the right cadence, description, and timeline. Leaning heavily on a love-journey type of plot ( for a girl and also for Rush's meaning of life ), we're taken into exploring a world that feels very familiar but very strange since it seems to have been frozen in time and has people fed in that still-image. 'Engine Summer' takes its time allowing Rush to explore this new-old world and know what is beyond Little Belair, his settlement.... Until the last 1/4, I mean, which is where the artistry is replaced by a rushing feeling of ending a journey and where the elegance and complicated apparent simplicity ends, feeling almost disconnected for the rest of the story.<br/><br/>If a layered world with a heavier layered meaning behind it calls for you, 'Engine Summer' won't disappoint you but you should be prepared to wander, aimlessly, in a strange world, with different groups living it differently."
38482805,The Bone Church,Stephen King,,,1,read,2024/11/10,2024/11/06,false,"Maybe this is a good story but as an audio piece, it doesn’t work, especially since it’s a poem. Too much emphasis on the performance and not enough on the words, I felt lost and not getting into the story "
55018996,A Death,Stephen King,,,2,read,2024/11/06,2024/11/04,false,"Found it extremely flat and not very fun; not the best in the Bazaar, for sure "
27776390,Bad Little Kid,Stephen King,,,2,read,2024/11/04,2024/11/02,false,"I’m surprised that amongst the Bazaar of Bad Dreams this story has a high rating, comparatively.<br/>I personally found it dull, predictable and not particularly enjoyable in terms of narrative or horror"
179780,"The Exorcist (The Exorcist, #1)",William Peter Blatty,,,4,read,2024/11/03,2024/10/25,false,"It’s a good book but felt too long at times. I wanted more descriptions, more environment, but it didn’t provide that. Instead a lot was left with the characters ruminating without actually making some of the stuff clear. The mystery part also felt… off, for some reason"
31283049,Batman and Robin have an Altercation,Stephen King,,,4,read,2024/11/02,2024/11/02,false,"A story where the voyage is a lot more powerful than the end, for me, where the world of mental illness is described with its small victories and devastating losses"
13093998,Premium Harmony,Stephen King,,,4,read,2024/11/02,2024/11/02,false,No one likes sad endings but life is just that at times. King does a good job grabbing a mundane world and placing it in a concise story.
12070846,Mile 81,Stephen King,1451665601,9781451665604,5,read,2024/11/02,2024/10/22,false,"This short story wins a high ranking place in my heart from King’s amazing ability to build kids, how they think and how the world perceives them!<br/>The style and writing in this story unlocked something for me, and I think it has the perfect mix of characters, plot, narrative and all the good stuff that makes King King!"
